period,period_start,period_end,level,id,title,repos,merged_prs,noise_prs,integration_prs,ticket_count,dev_time_median_h,dev_time_p85_h,queue_median_h,queue_p85_h,queue_samples,tickets_reached_main_pct,tickets_via_team,tickets_on_main,tickets_multi_repo,multi_repo_pct,unjoined_ticket_pct,cycle_time_median_h,cycle_time_p85_h,cycle_time_samples,cycle_to_team_median_h,cycle_to_team_p85_h,cycle_to_team_samples,cycle_to_main_median_h,cycle_to_main_p85_h,cycle_to_main_samples,direct_to_main_pct,delivery_model,trunk_based_repos,time_to_main_median_h,time_to_main_p85_h,time_to_main_samples,time_to_main_coverage_pct,reached_main_pct,in_flight_changes,in_flight_pct,in_flight_median_age_h,in_flight_p85_age_h,on_main_undated,branch_deleted,time_to_main_unknown,lead_time_median_d,lead_time_p85_d,release_wait_median_d,shipped_changes,lead_samples,shipped_estimated_dates,shipped_untraceable,change_failure_rate_pct,corrective_changes,deployments,failed_deployments,cfr_source,defect_escape_rate_pct,escaped_defects,caught_defects,der_source,generated_at
2026-06,2026-06-01,2026-07-01,repo,cpp-context-hearing-nows,cpp-context-hearing-nows,1,4,0,1,3,113.0,119.6,,,0,0.0,3,0,2,66.7,33.3,0.9,1.3,4,0.9,1.3,4,,,0,0.0,team-branch,0,,,0,0.0,0.0,4,100.0,2205.3,2207.1,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-idam-events-consumer,cpp-context-idam-events-consumer,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-listing,cpp-context-listing,1,12,0,1,12,1.2,25.4,,,4,36.4,11,4,1,8.3,58.3,1.2,3.0,12,0.9,3.3,11,1.6,1.6,1,8.3,team-branch,0,213.8,257.1,5,41.7,41.7,7,58.3,1778.6,1787.1,0,0,0,,,1.3,1,0,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-listing-courtscheduler,cpp-context-listing-courtscheduler,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-material,cpp-context-material,1,11,0,0,10,0.4,47.4,,,0,0.0,9,0,0,0.0,90.0,0.4,37.6,11,0.4,57.2,9,0.8,1.1,2,18.2,team-branch,0,0.8,1.1,2,18.2,18.2,9,81.8,1924.7,2278.6,0,0,0,,,6.6,1,0,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-material-id-mapper,cpp-context-material-id-mapper,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-mi-reportdata,cpp-context-mi-reportdata,1,9,0,9,6,418.1,2382.5,,,0,0.0,6,0,1,16.7,16.7,46.4,1475.5,9,24.2,1679.1,8,362.6,362.6,1,11.1,team-branch,0,362.6,362.6,1,11.1,11.1,8,88.9,2184.0,3706.9,0,0,0,17.1,115.1,5.7,6,4,4,2,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-mi-systemdata,cpp-context-mi-systemdata,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-notification,cpp-context-notification,1,2,0,0,1,4268.9,4268.9,,,0,0.0,1,0,1,100.0,0.0,206.2,302.9,2,206.2,302.9,2,,,0,0.0,team-branch,0,,,0,0.0,0.0,2,100.0,2305.9,2508.6,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-notification-notify,cpp-context-notification-notify,1,4,0,0,3,98.9,3017.9,,,0,0.0,3,0,2,66.7,0.0,67.7,216.0,4,67.7,216.0,4,,,0,0.0,team-branch,0,,,0,0.0,0.0,4,100.0,2124.3,2432.8,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-progression,cpp-context-progression,1,70,3,11,47,3.9,161.6,,,0,0.0,44,0,6,12.8,42.6,1.8,88.0,70,1.9,93.4,67,0.6,0.6,3,4.3,team-branch,0,0.6,0.6,3,4.3,4.3,67,95.7,2013.7,2260.9,0,0,0,,,,0,0,0,0,2.9,2,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-prosecution-casefile,cpp-context-prosecution-casefile,1,15,0,3,8,82.4,306.4,,,0,0.0,8,0,1,12.5,37.5,1.5,64.1,15,1.5,64.1,15,,,0,0.0,team-branch,0,,,0,0.0,0.0,15,100.0,2108.1,2207.8,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-prosecution-casefile-dlrm,cpp-context-prosecution-casefile-dlrm,1,9,0,2,8,2.9,29.5,,,0,0.0,8,0,1,12.5,12.5,1.4,11.5,9,1.4,11.5,9,,,0,0.0,team-branch,0,,,0,0.0,0.0,9,100.0,1758.8,1868.7,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-prosecution-documentqueue,cpp-context-prosecution-documentqueue,1,1,0,1,1,19.0,19.0,,,0,,0,0,0,0.0,100.0,19.0,19.0,1,,,0,19.0,19.0,1,100.0,team-branch,0,19.0,19.0,1,100.0,100.0,0,0.0,,,0,0,0,66.3,66.3,0.5,1,1,1,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-reference-data,cpp-context-reference-data,1,8,2,5,8,48.8,113.7,,,0,0.0,8,0,1,12.5,12.5,27.3,77.0,8,27.3,77.0,8,,,0,0.0,team-branch,0,,,0,0.0,0.0,8,100.0,2100.5,2280.6,0,0,0,1.2,1.2,1.3,3,1,1,2,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-referencedata-offences,cpp-context-referencedata-offences,1,4,0,4,4,12.0,2357.5,,,0,0.0,4,0,1,25.0,50.0,12.0,2256.6,4,12.0,2256.6,4,,,0,0.0,team-branch,0,,,0,0.0,0.0,4,100.0,1978.7,4225.5,0,0,0,25.5,38.8,3.5,2,2,2,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-resulting,cpp-context-resulting,1,1,0,0,1,98.9,98.9,,,0,0.0,1,0,1,100.0,0.0,3.1,3.1,1,3.1,3.1,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,2042.8,2042.8,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-results,cpp-context-results,1,11,0,3,8,59.7,165.7,,,0,0.0,6,0,3,37.5,37.5,12.4,99.5,11,10.7,112.3,8,13.4,63.4,3,27.3,team-branch,0,13.4,63.4,3,27.3,27.3,8,72.7,1803.3,1917.6,0,0,0,7.9,16.7,4.3,3,3,2,0,0.0,0,,,github-corrective-prs,,0,2,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-sjp,cpp-context-sjp,1,4,1,4,3,10.1,15.3,,,0,0.0,2,0,1,33.3,33.3,4.6,13.2,4,8.6,14.4,3,0.4,0.4,1,25.0,team-branch,0,0.4,0.4,1,25.0,25.0,3,75.0,2284.6,2291.3,0,0,0,20.8,20.8,7.6,1,1,1,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-staging,cpp-context-staging,1,2,0,0,1,4268.9,4268.9,,,0,0.0,1,0,1,100.0,0.0,589.2,950.4,2,589.2,950.4,2,,,0,0.0,team-branch,0,,,0,0.0,0.0,2,100.0,2685.8,3155.1,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-staging-bulkscan,cpp-context-staging-bulkscan,1,2,0,0,1,4268.9,4268.9,,,0,0.0,1,0,1,100.0,0.0,84.9,97.9,2,84.9,97.9,2,,,0,0.0,team-branch,0,,,0,0.0,0.0,2,100.0,2184.6,2303.6,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-staging-darts,cpp-context-staging-darts,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-staging-dcs,cpp-context-staging-dcs,1,1,0,1,1,4268.9,4268.9,,,0,0.0,1,0,1,100.0,0.0,3432.7,3432.7,1,3432.7,3432.7,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,5322.2,5322.2,0,0,0,149.4,149.4,5.7,1,1,1,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-staging-dvla,cpp-context-staging-dvla,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-staging-enforcement,cpp-context-staging-enforcement,1,2,0,1,2,2.5,3.2,,,0,0.0,2,0,0,0.0,50.0,2.5,3.2,2,2.5,3.2,2,,,0,0.0,team-branch,0,,,0,0.0,0.0,2,100.0,1982.0,2057.6,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-staging-pnld-offences,cpp-context-staging-pnld-offences,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-staging-prosecutors,cpp-context-staging-prosecutors,1,3,0,0,2,53.2,90.2,,,0,0.0,1,0,1,50.0,50.0,24.6,54.3,3,45.8,60.7,2,0.4,0.4,1,33.3,team-branch,0,0.4,0.4,1,33.3,33.3,2,66.7,1877.5,1904.0,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-staging-prosecutors-civil,cpp-context-staging-prosecutors-civil,1,37,0,0,14,0.9,408.1,,,0,0.0,13,0,1,7.1,42.9,0.7,12.3,37,0.7,12.6,36,0.5,0.5,1,2.7,team-branch,0,0.5,0.5,1,2.7,2.7,36,97.3,1946.7,2089.6,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-staging-prosecutors-spi,cpp-context-staging-prosecutors-spi,1,4,0,0,4,10.7,220.3,,,0,0.0,2,0,2,50.0,25.0,1.1,11.0,4,1.6,1.6,1,0.6,13.3,3,75.0,team-branch,0,0.6,13.3,3,75.0,75.0,1,25.0,2285.1,2285.1,0,0,0,7.6,7.6,6.8,2,1,1,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-staging-pubhub,cpp-context-staging-pubhub,1,1,0,2,1,4268.9,4268.9,,,0,0.0,1,0,1,100.0,0.0,12.9,12.9,1,12.9,12.9,1,,,0,0.0,unclassified,0,,,0,0.0,0.0,1,100.0,1721.8,1721.8,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-stagingdlrm,cpp-context-stagingdlrm,1,8,0,2,5,1.4,1778.6,,,0,0.0,5,0,2,40.0,60.0,0.8,15.4,8,0.8,15.4,8,,,0,0.0,team-branch,0,,,0,0.0,0.0,8,100.0,1753.9,1864.4,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-subscriptions,cpp-context-subscriptions,1,1,0,0,1,28.8,28.8,,,0,0.0,1,0,0,0.0,0.0,28.8,28.8,1,28.8,28.8,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,2140.3,2140.3,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-support,cpp-context-support,1,4,0,0,2,2136.3,3629.1,,,0,0.0,2,0,1,50.0,50.0,35.2,215.0,4,35.2,215.0,4,,,0,0.0,team-branch,0,,,0,0.0,0.0,4,100.0,2222.1,2432.8,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-system-announcement,cpp-context-system-announcement,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-system-doc-generator,cpp-context-system-doc-generator,1,15,0,1,13,13.2,141.3,,,0,0.0,12,0,1,7.7,7.7,3.3,66.4,15,1.9,75.3,14,17.7,17.7,1,6.7,team-branch,0,17.7,17.7,1,6.7,6.7,14,93.3,1703.1,1914.1,0,0,0,1.3,1.3,0.6,1,1,1,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-system-id-mapper,cpp-context-system-id-mapper,1,2,0,1,2,2134.5,3628.6,,,1,50.0,2,1,1,50.0,50.0,1695.7,2882.7,2,1695.7,2882.7,2,,,0,0.0,team-branch,0,1705.1,2898.2,2,100.0,100.0,0,0.0,,,0,0,0,6.4,6.4,5.6,1,1,1,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-system-scheduling,cpp-context-system-scheduling,1,3,0,0,1,4268.9,4268.9,,,0,0.0,1,0,1,100.0,0.0,66.5,1986.6,3,66.5,1986.6,3,,,0,0.0,team-branch,0,,,0,0.0,0.0,3,100.0,2228.4,4210.9,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-unifiedsearch-query,cpp-context-unifiedsearch-query,1,5,0,0,3,17.6,152.5,,,0,0.0,3,0,1,33.3,0.0,0.9,38.4,5,0.9,38.4,5,,,0,0.0,team-branch,0,,,0,0.0,0.0,5,100.0,1973.0,2083.9,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-users-groups,cpp-context-users-groups,1,10,0,0,10,1.9,51.1,,,0,0.0,10,0,0,0.0,100.0,1.9,51.1,10,1.9,51.1,10,,,0,0.0,team-branch,0,,,0,0.0,0.0,10,100.0,1897.9,2017.3,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,4,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-context-work-management-proxy,cpp-context-work-management-proxy,1,5,0,3,5,0.3,211.0,,,0,0.0,5,0,1,20.0,80.0,0.3,9.5,5,0.3,9.5,5,,,0,0.0,team-branch,0,,,0,0.0,0.0,5,100.0,1584.0,1635.8,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-ui-ai-intelligence,cpp-ui-ai-intelligence,1,3,0,0,3,26.0,126.7,,,1,33.3,3,1,1,33.3,66.7,10.5,21.3,3,10.5,21.3,3,,,0,0.0,team-branch,0,1033.1,1033.1,1,33.3,33.3,2,66.7,1664.3,1718.3,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-ui-audit-reports,cpp-ui-audit-reports,1,0,0,2,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-ui-bulkscan,cpp-ui-bulkscan,1,2,0,0,2,90.1,146.0,,,0,0.0,2,0,1,50.0,50.0,13.9,16.5,2,13.9,16.5,2,,,0,0.0,unclassified,0,,,0,0.0,0.0,2,100.0,1721.3,1735.2,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-ui-case-management,cpp-ui-case-management,1,2,0,0,2,90.3,146.1,,,0,0.0,2,0,1,50.0,50.0,5.8,9.2,2,5.8,9.2,2,,,0,0.0,team-branch,0,,,0,0.0,0.0,2,100.0,1735.1,1739.7,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-ui-courtscheduler,cpp-ui-courtscheduler,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-ui-defence,cpp-ui-defence,1,1,0,0,1,3.4,3.4,,,0,0.0,1,0,0,0.0,100.0,3.4,3.4,1,3.4,3.4,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,1873.7,1873.7,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-ui-external-services,cpp-ui-external-services,1,1,0,0,1,14.3,14.3,,,0,0.0,1,0,0,0.0,100.0,14.3,14.3,1,14.3,14.3,1,,,0,0.0,unclassified,0,,,0,0.0,0.0,1,100.0,1723.6,1723.6,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-ui-hearing,cpp-ui-hearing,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-ui-home,cpp-ui-home,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-ui-listing,cpp-ui-listing,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-ui-managepermissions,cpp-ui-managepermissions,1,1,0,0,1,14.3,14.3,,,0,0.0,1,0,0,0.0,100.0,14.3,14.3,1,14.3,14.3,1,,,0,0.0,unclassified,0,,,0,0.0,0.0,1,100.0,1723.7,1723.7,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-ui-opami,cpp-ui-opami,1,2,1,0,2,90.1,146.0,,,0,0.0,2,0,1,50.0,50.0,5.3,8.8,2,5.3,8.8,2,,,0,0.0,team-branch,0,,,0,0.0,0.0,2,100.0,1674.2,1721.2,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-ui-prosecution-casefile,cpp-ui-prosecution-casefile,1,23,4,3,19,18.3,101.9,,,0,5.3,19,1,1,5.3,10.5,6.2,53.7,23,4.7,31.4,20,16.7,276.1,3,13.0,team-branch,0,16.7,276.1,3,13.0,17.4,19,82.6,2084.3,2265.9,1,0,0,22.8,22.8,6.7,1,1,1,0,8.7,2,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-ui-prosecutor,cpp-ui-prosecutor,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-ui-sjp,cpp-ui-sjp,1,3,2,0,3,11.6,122.5,,,0,0.0,3,0,1,33.3,33.3,3.5,9.2,3,3.5,9.2,3,,,0,0.0,team-branch,0,,,0,0.0,0.0,3,100.0,1703.4,1822.7,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-ui-subscriptions,cpp-ui-subscriptions,1,2,0,0,2,90.2,146.0,,,0,0.0,2,0,1,50.0,50.0,5.3,8.9,2,5.3,8.9,2,,,0,0.0,team-branch,0,,,0,0.0,0.0,2,100.0,1711.5,1732.4,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,cpp-ui-work-management,cpp-ui-work-management,1,2,0,0,2,90.2,146.0,,,0,0.0,2,0,1,50.0,50.0,5.3,8.9,2,5.3,8.9,2,,,0,0.0,team-branch,0,,,0,0.0,0.0,2,100.0,1721.6,1735.5,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,service-cp-caseadmin-case-urn-mapper,service-cp-caseadmin-case-urn-mapper,1,2,2,0,2,9.9,15.0,,,0,,0,0,0,0.0,50.0,9.9,15.0,2,,,0,9.9,15.0,2,100.0,trunk-based,1,9.9,15.0,2,100.0,100.0,0,0.0,,,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,service-cp-crime-prosecution-case-details,service-cp-crime-prosecution-case-details,1,3,5,0,3,0.7,4.4,,,0,,0,0,0,0.0,100.0,0.7,4.4,3,,,0,0.7,4.4,3,100.0,trunk-based,1,0.7,4.4,3,100.0,100.0,0,0.0,,,0,0,0,,,,0,0,0,0,33.3,1,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,service-cp-crime-scheduleandlist-courtschedule,service-cp-crime-scheduleandlist-courtschedule,1,3,0,0,3,0.7,4.4,,,0,,0,0,0,0.0,100.0,0.7,4.4,3,,,0,0.7,4.4,3,100.0,trunk-based,1,0.7,4.4,3,100.0,100.0,0,0.0,,,0,0,0,,,,0,0,0,0,33.3,1,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-06,2026-06-01,2026-07-01,repo,service-cp-refdata-courthearing-courthouses,service-cp-refdata-courthearing-courthouses,1,3,0,0,3,0.7,4.4,,,0,,0,0,0,0.0,100.0,0.7,4.4,3,,,0,0.7,4.4,3,100.0,trunk-based,1,0.7,4.4,3,100.0,100.0,0,0.0,,,0,0,0,,,,0,0,0,0,33.3,1,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:03Z
2026-07,2026-07-01,2026-08-01,area,Case Administration,Case Administration,25,141,18,39,130,6.3,135.3,,,1,2.3,87,2,12,9.2,34.6,2.0,110.9,141,1.2,116.6,100,5.9,48.7,40,28.6,mixed,3,6.3,51.3,41,29.1,29.8,99,70.2,1251.4,1563.3,1,0,0,16.2,65.7,9.3,19,9,0,10,3.5,5,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:25:04Z
